"COG-ID","date"
"NORT-YYGN6I",2021.7260273972602
"NORT-YYGPJI",2021.7205479452055
"NORT-YYGXTN",2021.7205479452055
"NORT-YYGYJN",2021.7260273972602
"PHEC-3G052GC6",2021.6520547945206
"PHEC-3G0BDGCF",2021.6657534246576
"PHEC-3H031HF8",2021.6739726027397
"PHEC-3H032H8C",2021.676712328767
"PHEC-3H035H0B",2021.6739726027397
"PHEC-YYBCB6J",2021.6794520547944
"PHEC-YYBCB7M",2021.6712328767123
"PHEC-YYBCDNY",2021.6657534246576
"PHEC-YYBCJRS",2021.6794520547944
"PHEC-YYBCOC9",2021.6931506849314
"PHEC-YYBCP95",2021.6986301369864
"PHEC-YYBCPWT",2021.6986301369864
"PHEC-YYBCQ8M",2021.6986301369864
"PHEC-YYBCRD7",2021.6712328767123
"PHEC-YYBCRGZ",2021.6794520547944
"PHEC-YYBCYDB",2021.690410958904
"PHEC-YYBCYND",2021.682191780822
"PHEC-YYBDEAY",2021.6109589041096
"PHEC-YYBDEHA",2021.613698630137
"PHEC-YYBDERJ",2021.6054794520549
"PHEC-YYBDFDQ",2021.613698630137
"PHEC-YYBDJTP",2021.6356164383562
"PHEC-YYBDKPI",2021.6356164383562
"PHEC-YYBDMPW",2021.6438356164383
"PHEC-YYBDMSB",2021.6438356164383
"PHEC-YYBDQUR",2021.6328767123289
"PHEC-YYBDR6A",2021.6109589041096
"PHEC-YYBDRC7",2021.613698630137
"PHEC-YYBDRJD",2021.613698630137
"PHEC-YYBDRP5",2021.6054794520549
"PHEC-YYBF9Z8",2021.6082191780822
"PHEC-YYBG7EG",2021.6082191780822
"PHEC-YYBGDHZ",2021.6082191780822
"PHEC-YYBGO7E",2021.6438356164383
"PHEC-YYBGON9",2021.6356164383562
"PHEC-YYBGR3H",2021.6054794520549
"PHEC-YYBGR61",2021.6054794520549
"PHEC-YYBGXAU",2021.641095890411
"PHEC-YYBJ87M",2021.6328767123289
"PHEC-YYBJEPM",2021.6328767123289
"PHEC-YYBJKCM",2021.6356164383562
"PHEC-YYBJMJO",2021.6383561643836
"PHEC-YYBJMT9",2021.6438356164383
"PHEC-YYBJMW3",2021.6356164383562
"PHEC-YYBJR6C",2021.6328767123289
"PHEC-YYBJRZ4",2021.6328767123289
"PHEC-YYBJS9A",2021.6712328767123
"PHEC-YYBJZ59",2021.6849315068494
"PHEC-YYBK87J",2021.6493150684933
"PHEC-YYBK8EW",2021.6465753424657
"PHEC-YYBKGYF",2021.6465753424657
"PHEC-YYBKIZ8",2021.6876712328767
"PHEC-YYBKOCD",2021.668493150685
"PHEC-YYBKSXZ",2021.6876712328767
"PHEC-YYBKTKG",2021.668493150685
"PHEC-YYBKXNA",2021.6657534246576
"PHEC-YYBM45A",2021.7013698630137
"PHEC-YYBM4FF",2021.7013698630137
"PHEC-YYBM5PW",2021.682191780822
"PHEC-YYBM5WF",2021.6876712328767
"PHEC-YYBM6E5",2021.690410958904
"PHEC-YYBM7HU",2021.6931506849314
"PHEC-YYBM7RR",2021.690410958904
"PHEC-YYBM9E4",2021.6849315068494
"PHEC-YYBM9FY",2021.690410958904
"PHEC-YYBMA91",2021.7068493150684
"PHEC-YYBMAEB",2021.7095890410958
"PHEC-YYBMAXU",2021.7068493150684
"PHEC-YYBMHQT",2021.6876712328767
"PHEC-YYBNJWJ",2021.5945205479452
"PHEC-YYBNK4H",2021.6
"PHEC-YYBNK8D",2021.5972602739726
"PHEC-YYBNOBJ",2021.6
"PHEC-YYBQC64",2021.6986301369864
"PHEC-YYBQEMF",2021.7013698630137
"PHEC-YYBQJ79",2021.7013698630137
"PHEC-YYBQJR1",2021.6986301369864
"PHEC-YYBQMP6",2021.695890410959
"PHEC-YYBQMQH",2021.6931506849314
"PHEC-YYBQOFJ",2021.7068493150684
"PHEC-YYBQP4B",2021.704109589041
"PHEC-YYBQP59",2021.6986301369864
"PHEC-YYBQTXW",2021.7013698630137
"PHEC-YYBQUBQ",2021.6986301369864
"PHEC-YYBQURE",2021.704109589041
"PHEC-YYBQX73",2021.7068493150684
"PHEC-YYBQXH5",2021.7013698630137
"PHEC-YYBQXTT",2021.7013698630137
"PHEC-YYBR313",2021.6575342465753
"PHEC-YYBR3QN",2021.6575342465753
"PHEC-YYBR47N",2021.627397260274
"PHEC-YYBR5X6",2021.627397260274
"PHEC-YYBR6CB",2021.6191780821919
"PHEC-YYBR6EJ",2021.627397260274
"PHEC-YYBR7Y4",2021.627397260274
"PHEC-YYBRAIW",2021.6575342465753
"PHEC-YYBRBQ4",2021.6383561643836
"PHEC-YYBRCKZ",2021.6520547945206
"PHEC-YYBRDB1",2021.641095890411
"PHEC-YYBRDNO",2021.641095890411
"PHEC-YYBREHS",2021.654794520548
"PHEC-YYBREIR",2021.654794520548
"PHEC-YYBRGK7",2021.6520547945206
"PHEC-YYBRGRJ",2021.6520547945206
"PHEC-YYBRHJJ",2021.6301369863013
"PHEC-YYBRI6F",2021.6575342465753
"PHEC-YYBRJCS",2021.6520547945206
"PHEC-YYBRJID",2021.6438356164383
"PHEC-YYBRJWF",2021.6575342465753
"PHEC-YYBRK89",2021.654794520548
"PHEC-YYBRK9Q",2021.6493150684933
"PHEC-YYBRKZ6",2021.6493150684933
"PHEC-YYBRM18",2021.6465753424657
"PHEC-YYBRM7T",2021.6575342465753
"PHEC-YYBRN56",2021.641095890411
"PHEC-YYBRNJD",2021.6602739726027
"PHEC-YYBROTR",2021.66301369863
"PHEC-YYBRTG4",2021.66301369863
"PHEC-YYBRUHM",2021.6657534246576
"PHEC-YYBRUW5",2021.6602739726027
"PHEC-YYBRWYD",2021.6657534246576
"PHEC-YYBRY4N",2021.6328767123289
"PHEC-YYBRY8J",2021.6383561643836
"PHEC-YYBRYP7",2021.641095890411
"PHEC-YYBY3FH",2021.6027397260275
"PHEC-YYBY3OF",2021.6027397260275
"PHEC-YYBYH5C",2021.6
"PHEC-YYBYHKX",2021.6054794520549
"PHEC-3446FC",2021.5808219178082
"PHEC-344744",2021.5698630136985
"PHEC-344C27",2021.5780821917808
"PHEC-345039",2021.5863013698631
"PHEC-3450C0",2021.5917808219178
"PHEC-345145",2021.5917808219178
"PHEC-3451BE",2021.5808219178082
"PHEC-345233",2021.5945205479452
"PHEC-34529D",2021.5890410958905
"PHEC-3455B2",2021.5863013698631
"PHEC-345628",2021.5917808219178
"PHEC-346153",2021.5698630136985
"PHEC-346171",2021.5753424657535
"PHEC-34628D",2021.5698630136985
"PHEC-3462AB",2021.5616438356165
"PHEC-3462BA",2021.5780821917808
"PHEC-3462C9",2021.5780821917808
"PHEC-3463A8",2021.5780821917808
"PHEC-34650C",2021.5753424657535
"PHEC-346609",2021.5753424657535
"PHEC-YYBYMH5",2021.6246575342466
"PHEC-YYBYN1GH",2021.613698630137
"PHEC-YYBYNADH",2021.6219178082192
"PHEC-YYBYNIJU",2021.6219178082192
"PHEC-YYBYNSEW",2021.6246575342466
"PHEC-YYBYNUHQ",2021.6082191780822
"PHEC-YYBYNUIH",2021.613698630137
"PHEC-YYBYNWDY",2021.6164383561643
"PHEC-YYBYNZ3O",2021.6219178082192
"PHEC-YYBYT9X",2021.627397260274
"NORT-YY84P6",2021.7369863013698
"NORT-YY89NX",2021.7369863013698
"NORT-YY89O1",2021.7424657534248
"NORT-YY8A79",2021.7397260273972
"NORT-YY8HKN",2021.7397260273972
"NORT-YY8I6Y",2021.7397260273972
"NORT-YY8IWW",2021.7369863013698
"NORT-YY8XZW",2021.7287671232878
"NORT-YYE13M",2021.7506849315068
"NORT-YYE4TU",2021.7506849315068
"NORT-YYE98D",2021.7479452054795
"NORT-YYE9YT",2021.7561643835616
"NORT-YYEBSN",2021.7424657534248
"NORT-YYEGPO",2021.7397260273972
"NORT-YYEGRN",2021.7287671232878
"NORT-YYEIAK",2021.7479452054795
"NORT-YYEJZA",2021.7452054794521
"NORT-YYEKW7",2021.7424657534248
"NORT-YYEN6T",2021.7397260273972
"NORT-YYEOJQ",2021.7424657534248
"NORT-YYEOYY",2021.7424657534248
"NORT-YYET5E",2021.7424657534248
"NORT-YYEWCR",2021.7479452054795
"NORT-YYEWDS",2021.7506849315068
"NORT-YYEX7G",2021.7287671232878
"NORT-YYEZEJ",2021.7506849315068
"NORT-YYJ1NA",2021.7671232876712
"NORT-YYJ1SX",2021.7643835616439
"NORT-YYJ4WM",2021.7616438356165
"NORT-YYJ5XI",2021.7698630136986
"NORT-YYJ6NC",2021.7671232876712
"NORT-YYJ81N",2021.7589041095891
"NORT-YYJ8UY",2021.7616438356165
"NORT-YYJA4B",2021.7643835616439
"NORT-YYJA59",2021.7616438356165
"NORT-YYJAGK",2021.7616438356165
"NORT-YYJCAT",2021.7506849315068
"NORT-YYJDFB",2021.7561643835616
"NORT-YYJGKW",2021.7616438356165
"NORT-YYJP6R",2021.7616438356165
"NORT-YYJPIS",2021.7561643835616
"NORT-YYJQSU",2021.7534246575342
"NORT-YYJU1S",2021.7643835616439
"NORT-YYJU5R",2021.7589041095891
"NORT-YYJUFT",2021.7561643835616
"NORT-YYJXO6",2021.7643835616439
"NORT-YYJYMA",2021.7589041095891
"NORT-YYJZ9A",2021.7671232876712
"NORT-YYK61J",2021.7835616438356
"NORT-YYK6BC",2021.7780821917809
"NORT-YYK6Z9",2021.786301369863
"NORT-YYKB1G",2021.772602739726
"NORT-YYKDKI",2021.7643835616439
"NORT-YYKETB",2021.772602739726
"NORT-YYKF5O",2021.7698630136986
"NORT-YYKFAS",2021.7698630136986
"NORT-YYKI3R",2021.7808219178082
"NORT-YYKP14",2021.7753424657535
"NORT-YYKPJP",2021.7753424657535
"NORT-YYKR9J",2021.7698630136986
"NORT-YYKS9Z",2021.7808219178082
"NORT-YYKUQ7",2021.7808219178082
"NORT-YYKYP1",2021.7671232876712
"NORT-YYMD3W",2021.7890410958903
"NORT-YYMDG5",2021.7890410958903
"NORT-YYMFHC",2021.7890410958903
"NORT-YYMRAI",2021.786301369863
"NORT-YYMRG4",2021.786301369863
"NORT-YYMSDQ",2021.7890410958903
"NORT-YYMSRC",2021.7890410958903
"NORT-YYMYT8",2021.7780821917809
"NORT-YYPCUU",2021.7972602739726
"PHEC-34387F",2021.558904109589
"PHEC-343B3A",2021.5561643835617
"PHEC-34B947",2021.5863013698631
"PHEC-34BAAE",2021.5863013698631
"PHEC-34BB14",2021.5890410958905
"PHEC-34BD1E",2021.5890410958905
"PHEC-34BD5A",2021.5863013698631
"PHEC-34BDF0",2021.5917808219178
"PHEC-34BEA2",2021.5917808219178
"PHEC-34BEC0",2021.5917808219178
"PHEC-353AD0",2021.6027397260275
"PHEC-353D9B",2021.6027397260275
"PHEC-YYBK5CA",2021.6657534246576
"PHEC-YYBK7ID",2021.6739726027397
"PHEC-YYBKH7W",2021.676712328767
"PHEC-YYBKHDJ",2021.6739726027397
"PHEC-YYBKHQU",2021.6739726027397
"PHEC-YYBKHTC",2021.6712328767123
"PHEC-YYBMYJZ",2021.668493150685
"NORT-YYO8FQ",2021.8164383561643
"NORT-YYOBG1",2021.8219178082193
"NORT-YYOC5H",2021.8246575342466
"NORT-YYOESK",2021.8191780821917
"NORT-YYOFHB",2021.8191780821917
"NORT-YYOJAF",2021.8164383561643
"NORT-YYOWG9",2021.8246575342466
"NORT-YYOYTH",2021.8191780821917
"NORT-YYQ3CU",2021.813698630137
"NORT-YYQ3MI",2021.8164383561643
"NORT-YYQ3RD",2021.8109589041096
"NORT-YYQ6YG",2021.8191780821917
"NORT-YYQ7KU",2021.7972602739726
"NORT-YYQ7PP",2021.8164383561643
"NORT-YYQ7XJ",2021.8164383561643
"NORT-YYQ7Y8",2021.8191780821917
"NORT-YYQHF6",2021.8191780821917
"NORT-YYO76F",2021.8328767123287
"NORT-YYOAJI",2021.827397260274
"NORT-YYOSQP",2021.827397260274
"NORT-YYT15W",2021.841095890411
"NORT-YYT45C",2021.8465753424657
"NORT-YYT4CM",2021.841095890411
"NORT-YYT4D7",2021.8438356164384
"NORT-YYT89Z",2021.8383561643836
"NORT-YYT8N1",2021.835616438356
"NORT-YYTA6E",2021.8383561643836
"NORT-YYTAQJ",2021.8438356164384
"NORT-YYTC4H",2021.8328767123287
"NORT-YYTCK7",2021.8383561643836
"NORT-YYTG11",2021.8383561643836
"NORT-YYTGH6",2021.835616438356
"NORT-YYTHYB",2021.841095890411
"NORT-YYTJ8G",2021.8383561643836
"NORT-YYTOGB",2021.835616438356
"NORT-YYTPHZ",2021.8383561643836
"NORT-YYTR3G",2021.8328767123287
"NORT-YYTSR9",2021.841095890411
"NORT-YYTX8Y",2021.8383561643836
"NORT-YYTZR6",2021.8438356164384
"NORT-YY1NQ7",2021.8465753424657
"NORT-YY1YAK",2021.8465753424657
"NORT-YYT73P",2021.8465753424657
"NORT-YY13AT",2021.849315068493
"NORT-YY14D5",2021.849315068493
"NORT-YY165G",2021.8438356164384
"NORT-YY16KJ",2021.849315068493
"NORT-YY1H9Y",2021.8520547945207
"NORT-YY1Z3T",2021.8438356164384
"NORT-YYU8RK",2021.8575342465754
"NORT-YYUCFD",2021.8602739726027
"NORT-YYUCHW",2021.8602739726027
"NORT-YYUDZ8",2021.854794520548
"NORT-YYUE54",2021.8520547945207
"NORT-YYUF1X",2021.8520547945207
"NORT-YYUGWK",2021.8575342465754
"NORT-YYUIF4",2021.8575342465754
"NORT-YYUJFG",2021.8575342465754
"NORT-YYUKSN",2021.8575342465754
"NORT-YYUMK4",2021.8575342465754
"NORT-YYUNRX",2021.849315068493
"NORT-YYUR74",2021.8520547945207
"NORT-YYUXMW",2021.8520547945207
"NORT-YYUZ5M",2021.854794520548
"NORT-YYUZ6F",2021.8575342465754
"NORT-YYUZPE",2021.8575342465754
"NORT-YYI14Q",2021.868493150685
"NORT-YYI4CD",2021.8794520547945
"NORT-YYI8CS",2021.8739726027397
"NORT-YYI8OP",2021.868493150685
"NORT-YYIDRK",2021.8712328767124
"NORT-YYIDZD",2021.8712328767124
"NORT-YYIHOA",2021.8821917808218
"NORT-YYIJRR",2021.8712328767124
"NORT-YYIKUR",2021.876712328767
"NORT-YYIRGF",2021.8712328767124
"NORT-YYISPF",2021.8821917808218
"NORT-YYIUAT",2021.876712328767
"NORT-YYIUDH",2021.8739726027397
"NORT-YYIWET",2021.8739726027397
"NORT-YYIWR3",2021.8712328767124
"NORT-YYIWYB",2021.8739726027397
"NORT-YYIYAR",2021.8739726027397
"NORT-YYIYT1",2021.868493150685
"NORT-YYIZEQ",2021.8794520547945
"NORT-YYW313",2021.8602739726027
"NORT-YYW3G1",2021.86301369863
"NORT-YYW6EJ",2021.8657534246574
"NORT-YYW7Q6",2021.86301369863
"NORT-YYWZQR",2021.8657534246574
"NORT-YY3BYC",2021.8958904109588
"NORT-YY3CJX",2021.8986301369864
"NORT-YY3CZ1",2021.9013698630138
"NORT-YY3DXC",2021.9013698630138
"NORT-YY3EAW",2021.8986301369864
"NORT-YY3G9E",2021.8958904109588
"NORT-YY3PQR",2021.9013698630138
"NORT-YY3R3S",2021.8986301369864
"NORT-YY3RXM",2021.8958904109588
"NORT-YY3YSY",2021.8931506849315
"NORT-YYA1PD",2021.8931506849315
"NORT-YYA456",2021.8931506849315
"NORT-YYA4BU",2021.8931506849315
"NORT-YYA6AY",2021.8931506849315
"NORT-YYA6BX",2021.8958904109588
"NORT-YYA7RK",2021.8958904109588
"NORT-YYA7SF",2021.9013698630138
"NORT-YYA9CA",2021.8986301369864
"NORT-YYA9DK",2021.8931506849315
"NORT-YYABJH",2021.8821917808218
"NORT-YYACPJ",2021.8876712328768
"NORT-YYAGE3",2021.8876712328768
"NORT-YYAHNX",2021.8958904109588
"NORT-YYAHO1",2021.8986301369864
"NORT-YYAIMR",2021.8931506849315
"NORT-YYAM19",2021.890410958904
"NORT-YYAMSZ",2021.8876712328768
"NORT-YYAN9Q",2021.8821917808218
"NORT-YYAND8",2021.8821917808218
"NORT-YYANK3",2021.8849315068494
"NORT-YYANZ6",2021.8794520547945
"NORT-YYAOY9",2021.890410958904
"NORT-YYAPFA",2021.8876712328768
"NORT-YYAPW3",2021.8876712328768
"NORT-YYAPXR",2021.890410958904
"NORT-YYAR87",2021.8849315068494
"NORT-YYATKK",2021.890410958904
"NORT-YYATN4",2021.890410958904
"NORT-YYAW5R",2021.8931506849315
"NORT-YYAXMK",2021.890410958904
"NORT-YYAZX4",2021.890410958904
"NORT-YY46FD",2021.8958904109588
"NORT-YY4743",2021.8986301369864
"NORT-YY47CS",2021.9013698630138
"NORT-YY47MA",2021.9041095890411
"NORT-YYH1YI",2021.9123287671232
"NORT-YYH3RG",2021.9150684931508
"NORT-YYHAE9",2021.9178082191781
"NORT-YYHFDH",2021.9068493150685
"NORT-YYHGN7",2021.9068493150685
"NORT-YYHJ99",2021.9095890410958
"NORT-YYHPAJ",2021.9123287671232
"NORT-YYHPHB",2021.9095890410958
"NORT-YYHQX5",2021.9095890410958
"NORT-YYHR5C",2021.9041095890411
"NORT-YYHR8I",2021.9068493150685
"NORT-YYHT63",2021.9095890410958
"NORT-YYHUH5",2021.9123287671232
"NORT-YYHW3Y",2021.9095890410958
"NORT-YYHWP3",2021.9123287671232
"NORT-YYHX1U",2021.9150684931508
"NORT-YYHX77",2021.9123287671232
"NORT-YYHZ37",2021.9150684931508
"NORT-YY61UK",2021.9150684931508
"NORT-YY637X",2021.9232876712329
"NORT-YY63BE",2021.9232876712329
"NORT-YY64HO",2021.9205479452055
"NORT-YY64JZ",2021.9260273972602
"NORT-YY64OE",2021.9232876712329
"NORT-YY67AI",2021.9260273972602
"NORT-YY69EW",2021.9260273972602
"NORT-YY69F4",2021.9232876712329
"NORT-YY6H9E",2021.9232876712329
"NORT-YY6HZA",2021.9232876712329
"NORT-YY6I9X",2021.9205479452055
"NORT-YY6IDE",2021.9178082191781
"NORT-YY6OZR",2021.9150684931508
"NORT-YY6SPU",2021.9205479452055
"NORT-YY6SYP",2021.9178082191781
"NORT-YY6USD",2021.9205479452055
"NORT-YY6WXT",2021.9178082191781
"NORT-YY6ZBK",2021.9205479452055
"NORT-YY6ZWD",2021.9205479452055
"NORT-YY919O",2021.9342465753425
"NORT-YY91E9",2021.9342465753425
"NORT-YY91HS",2021.9342465753425
"NORT-YY91PI",2021.9315068493152
"NORT-YY98KG",2021.9260273972602
"NORT-YY9B4M",2021.9232876712329
"NORT-YY9B9B",2021.9232876712329
"NORT-YY9COW",2021.9287671232876
"NORT-YY9D3M",2021.9205479452055
"NORT-YY9F1Z",2021.9287671232876
"NORT-YY9FAM",2021.9260273972602
"NORT-YY9GFT",2021.9260273972602
"NORT-YY9GJJ",2021.9287671232876
"NORT-YY9INE",2021.9287671232876
"NORT-YY9JNW",2021.9315068493152
"NORT-YY9KH6",2021.9287671232876
"NORT-YY9KSK",2021.9287671232876
"NORT-YY9OYT",2021.9315068493152
"NORT-YY9QED",2021.9287671232876
"NORT-YY9TM4",2021.9315068493152
"NORT-YY9TUJ",2021.9315068493152
"NORT-YY9WMZ",2021.9369863013699
"NORT-YY9WPU",2021.9342465753425
"NORT-YY9YFZ",2021.9205479452055
"NORT-YY9YOY",2021.9232876712329
"NORT-YY9Z8H",2021.9342465753425
"NORT-YBB5W3",2021.945205479452
"NORT-YBB9ZX",2021.9424657534246
"NORT-YBBHAO",2021.945205479452
"NORT-YBBHT6",2021.9260273972602
"NORT-YBBIQC",2021.9369863013699
"NORT-YBBSAS",2021.9369863013699
"NORT-YBBSXJ",2021.9424657534246
"NORT-YBBZCQ",2021.9397260273972
"NORT-YBN8DQ",2021.9479452054795
"NORT-YBNBQ6",2021.945205479452
"NORT-YBNFQ4",2021.9479452054795
"NORT-YBNNAE",2021.945205479452
"NORT-YBD6B3",2021.9479452054795
"NORT-YBD6JJ",2021.945205479452
"NORT-YBD6W1",2021.9479452054795
"NORT-YBD7CR",2021.9479452054795
"NORT-YBRCH1",2021.9534246575342
"NORT-YBRDB1",2021.9506849315069
"NORT-YBREHS",2021.9479452054795
"NORT-YBRG36",2021.9479452054795
"NORT-YBRJBC",2021.9506849315069
"NORT-YBRK4A",2021.9534246575342
"NORT-YBRMDG",2021.9561643835616
"NORT-YBRMEH",2021.9534246575342
"NORT-YBRMRR",2021.9424657534246
"NORT-YBRMUF",2021.9534246575342
"NORT-YBRO1N",2021.9506849315069
"NORT-YBROPP",2021.9561643835616
"NORT-YBRR5H",2021.9506849315069
"NORT-YBEG1R",2021.9753424657533
"NORT-YBEG4W",2021.9753424657533
"NORT-YBERQX",2021.9698630136986
"NORT-YBEYPI",2021.9671232876713
"NORT-YBF3CR",2021.9671232876713
"NORT-YBF5XH",2021.9671232876713
"NORT-YBF6E8",2021.9671232876713
"NORT-YBFIU3",2021.964383561644
"NORT-YBFKFB",2021.958904109589
"NORT-YBFMZ5",2021.958904109589
"NORT-YBFSS1",2021.964383561644
"NORT-YBFSTH",2021.9671232876713
"NORT-YBFW9N",2021.9616438356165
"NORT-YBFY1O",2021.9616438356165
"NORT-YBFYBU",2021.9534246575342
"NORT-YBFZUZ",2021.9671232876713
"NORT-YBGBDC",2021.9671232876713
"NORT-YBGHFP",2021.9698630136986
"NORT-YBGHH6",2021.9698630136986
"NORT-YBGIDA",2021.9671232876713
"NORT-YBGMDN",2021.9671232876713
"NORT-YBGNGF",2021.964383561644
"NORT-YBGR5A",2021.9671232876713
"NORT-YBGSM8",2021.9698630136986
"NORT-YBGYED",2021.9671232876713
"NORT-YBGYTO",2021.9671232876713
"NORT-YBGZMG",2021.9698630136986
"NORT-YBR5F1",2021.9534246575342
"NORT-YBR5X6",2021.9534246575342
"NORT-YBR9P6",2021.9534246575342
"NORT-YBRSMM",2021.9561643835616
"NORT-YBRSN7",2021.9561643835616
"NORT-YBE1N3",2021.972602739726
"NORT-YBEI5D",2021.972602739726
"NORT-YBEJU9",2021.9753424657533
"NORT-YBEJXE",2021.972602739726
"NORT-YBEQOY",2021.972602739726
"NORT-YBEQR3",2021.9753424657533
"NORT-YBEXZT",2021.9753424657533
"NORT-YBJ6DJ",2021.9890410958903
"NORT-YBJ9XO",2021.9890410958903
"NORT-YBJA88",2021.9753424657533
"NORT-YBJGPP",2021.986301369863
"NORT-YBJJQE",2021.986301369863
"NORT-YBK3UM",2021.9917808219177
"NORT-YBK4YT",2021.9890410958903
"NORT-YBK5OX",2021.986301369863
"NORT-YBKSKB",2021.9917808219177
"NORT-YBMFSZ",2021.9890410958903
"NORT-YBMFZI",2021.9890410958903
"NORT-YBMMUZ",2021.9917808219177
"NORT-YB1EXW",2022.0082191780823
"NORT-YB1INB",2022.0109589041097
"NORT-YB1OFY",2022.013698630137
"NORT-YBOYN4",2021.9945205479453
"NORT-YBT4DH",2022.0054794520547
"NORT-YBX1DJ",2021.9972602739726
"NORT-YBXOWE",2021.9945205479453
"NORT-YBXT37",2021.9945205479453
"NORT-YBXTRE",2021.9972602739726
"NORT-YBXUWF",2021.9972602739726
"NORT-YBABAH",2022.0383561643835
"NORT-YBAGPQ",2022.035616438356
"NORT-YBZ3P7",2022.0383561643835
"NORT-YBZGS7",2022.0301369863014
"NORT-YBZGYK",2022.0246575342467
"NORT-YBZQMC",2022.0328767123287
"NORT-YBZS4F",2022.0383561643835
"NORT-YBZZWO",2022.035616438356
"NORW-313A34B",2022.013698630137
"NORW-313B3E4",2022.0164383561644
"NORW-313CD13",2022.0109589041097
"NORT-YB3DE3",2022.0383561643835
"NORT-YB3GZZ",2022.041095890411
"NORT-YB3NI9",2022.0383561643835
"NORT-YB3NZ5",2022.041095890411
"NORT-YBA61M",2022.0383561643835
"NORT-YBH7E3",2022.0575342465754
"NORT-YB6IHW",2022.0657534246575
"NORT-YB6XUC",2022.0657534246575
"NORT-YB9AJS",2022.0739726027398
"NORT-YB9IMI",2022.0739726027398
"NORT-YB6D14",2022.0630136986301
"NORT-YBS1U3",2022.027397260274
"NORT-YNB3ZK7",2022.0958904109589
"NORT-YB4O67",2022.0438356164384
"NORT-YB5GZU",2022.0493150684931
"NORT-YB5X3G",2022.0465753424658
"NORT-YBH8FI",2022.054794520548
"NORT-YNBSNWD",2022.0794520547945
"NORT-YNBAN7P",2022.0876712328768
"NORT-YNBH3Z4",2022.1068493150685
"NORT-YYP1JN",2021.8
"NORT-YYPUDP",2021.7945205479452
"NORT-YYC1IM",2021.7945205479452
"NORT-YYC6JA",2021.7945205479452
"NORT-YYC7PT",2021.7945205479452
"NORT-YYC8CJ",2021.7917808219179
"NORT-YYC9JZ",2021.7972602739726
"NORT-YYCIH4",2021.7945205479452
"NORT-YYCU1O",2021.7917808219179
"NORT-YYCUWC",2021.7945205479452
"NORT-YYCYAZ",2021.7917808219179
"NORT-YYP3HW",2021.8
"NORT-YYP5KZ",2021.8082191780823
"NORT-YYP5N8",2021.805479452055
"NORT-YYP5WN",2021.8027397260273
"NORT-YYP74W",2021.8027397260273
"NORT-YYP9TR",2021.8082191780823
"NORT-YYPDYD",2021.8
"NORT-YYPE13",2021.8
"NORT-YYPEME",2021.8
"NORT-YYPFKP",2021.8
"NORT-YYPG4M",2021.8
"NORT-YYPRIZ",2021.7972602739726
"NORT-YYPSA9",2021.8027397260273
"NORT-YYPSDK",2021.8027397260273
"NORT-YYPYMO",2021.8
"NORT-YYQ8CF",2021.8109589041096
"NORT-YYQ8N3",2021.8109589041096
"NORT-YYQ8RI",2021.8082191780823
"NORT-YYQCQH",2021.813698630137
"NORT-YYQDWA",2021.8109589041096
"NORT-YYQEGO",2021.8109589041096
"NORT-YYQF8T",2021.8109589041096
"NORT-YYQKZM",2021.8109589041096
"NORT-YYQPSK",2021.813698630137
