"COG-ID","date"
"NORT-YNB7T1K",2022.1123287671232
"NORT-YNB7T9O",2022.1123287671232
"NORT-YNB7U1E",2022.1123287671232
"NORT-YNB7UHW",2022.109589041096
"NORT-YNB9BIO",2022.1205479452055
"NORT-YNB9D5N",2022.1205479452055
"NORT-YNB9F9A",2022.1205479452055
"NORT-YNB9FWQ",2022.1205479452055
"NORT-YNB9G3D",2022.1205479452055
"NORT-YNB9NJE",2022.123287671233
"NORT-YNB9YNA",2022.1205479452055
"NORT-YNB9888",2022.123287671233
"NORT-YNB9ENO",2022.123287671233
"NORT-YNNB4RS",2022.1287671232876
"NORT-YNNB56Y",2022.1342465753426
"NORT-YNNB9BZ",2022.1342465753426
"NORT-YNNB9GP",2022.131506849315
"NORT-YNNB9X5",2022.131506849315
"NORT-YNNBA3P",2022.131506849315
"NORT-YNNBF5H",2022.1260273972603
"NORT-YNNBFQZ",2022.123287671233
"NORT-YNNBQA3",2022.1260273972603
"NORT-YNNBUHC",2022.131506849315
"NORT-YNNBX51",2022.131506849315
"NORT-YNNDBAN",2022.1342465753426
"NORT-YNNDBED",2022.1342465753426
"NORT-YNNDF61",2022.13698630137
"NORT-YNNDN9U",2022.1342465753426
"NORT-YNNDRBQ",2022.1342465753426
"NORT-YNNDYCH",2022.1342465753426
"NORT-YNNY76Y",2022.123287671233
"NORT-YNNY9RU",2022.1260273972603
"NORT-YNNYCOP",2022.1178082191782
"NORT-YNNYCYQ",2022.1205479452055
"NORT-YNNYHN4",2022.1260273972603
"NORT-YNNYM3H",2022.1205479452055
"NORT-YNNYM5A",2022.1178082191782
"NORT-YNNYMJ7",2022.1205479452055
"NORT-YNNYO8H",2022.123287671233
"NORT-YNNYOA3",2022.123287671233
"NORT-YNNYOE4",2022.1178082191782
"NORT-YNNYP6O",2022.1205479452055
"NORT-YNNYQYC",2022.1178082191782
"NORT-YNNYSI3",2022.123287671233
"NORT-YNNYT4W",2022.123287671233
"NORT-YNNYTXM",2022.123287671233
"NORT-YBICM1",2022.0191780821917
"NORT-YBIDAY",2022.0191780821917
"NORT-YBIEXQ",2022.021917808219
"NORT-YBIN47",2022.0191780821917
"NORT-YBINXW",2022.0164383561644
"NORT-YBW3B5",2022.013698630137
"NORT-YBW469",2022.021917808219
"NORT-YBW5DI",2022.0191780821917
"NORT-YBWBDX",2022.0109589041097
"NORT-YBWE7U",2022.0191780821917
"NORT-YBWGUJ",2022.0164383561644
"NORT-YBWYBW",2022.013698630137
"NORT-YBI5Q7",2022.0164383561644
"NORT-YBI7P7",2022.0164383561644
"NORT-YBIO7J",2022.0109589041097
"NORT-YBIQ7M",2022.0109589041097
"NORT-YBIQK1",2022.013698630137
"NORT-YBIX5Q",2022.0191780821917
"NORT-YBSCS3",2022.027397260274
"NORT-YBSE4I",2022.0246575342467
"NORT-YBSKI7",2022.0246575342467
"NORT-YBSNRE",2022.021917808219
"NORT-YBSOCK",2022.0301369863014
"NORT-YBSQ9F",2022.0246575342467
"NORT-YBSY1P",2022.027397260274
"NORT-YNNFBCZ",2022.150684931507
"NORT-YNNFBQU",2022.150684931507
"NORT-YNNFG8H",2022.1479452054793
"NORT-YNNFJ1N",2022.1479452054793
"NORT-YNNFKXE",2022.150684931507
"NORT-YNNFMR7",2022.150684931507
"NORT-YNNFN8Y",2022.1479452054793
"NORT-YNNFPCM",2022.150684931507
"NORT-YNNFPUH",2022.150684931507
"NORT-YNNFQ9D",2022.150684931507
"NORT-YNNFQYN",2022.1534246575343
"NORT-YNNFU6Y",2022.1534246575343
"NORT-YNNFWRW",2022.1534246575343
"NORT-YNNFYSD",2022.150684931507
"NORT-YNNR1U3",2022.145205479452
"NORT-YNNR788",2022.1479452054793
"NORT-YNNR7P5",2022.145205479452
"NORT-YNNR9AN",2022.150684931507
"NORT-YNNR9O1",2022.1479452054793
"NORT-YNNR9XI",2022.145205479452
"NORT-YNNRH75",2022.1424657534246
"NORT-YNNRIB5",2022.145205479452
"NORT-YNNRJ1R",2022.1424657534246
"NORT-YNNRKI7",2022.145205479452
"NORT-YNNRPYF",2022.1424657534246
"NORT-YNNRSHD",2022.1479452054793
"NORT-YNNRU9Y",2022.1479452054793
"NORT-YNNRUB7",2022.145205479452
"NORT-YNNRWST",2022.145205479452
"NORT-YNND1BY",2022.13698630137
"NORT-YNND3O4",2022.1424657534246
"NORT-YNND5HY",2022.13698630137
"NORT-YNND6H7",2022.1397260273973
"NORT-YNND8Z6",2022.1342465753426
"NORT-YNND9UQ",2022.1424657534246
"NORT-YNND9YI",2022.1424657534246
"NORT-YNNDAYH",2022.1424657534246
"NORT-YNNDGJH",2022.1342465753426
"NORT-YNNDJA4",2022.1342465753426
"NORT-YNNDJMI",2022.131506849315
"NORT-YNNDJN8",2022.13698630137
"NORT-YNNDK6P",2022.1342465753426
"NORT-YNNDK9M",2022.13698630137
"NORT-YNNDMDD",2022.1342465753426
"NORT-YNNDT5C",2022.13698630137
"NORT-YNNDTQ8",2022.1397260273973
"NORT-YNNDUT6",2022.13698630137
"NORT-YNNDWMK",2022.13698630137
"NORT-YNNDXHC",2022.13698630137
"NORT-YNNDZDZ",2022.1424657534246
"NORT-YNNRDTC",2022.1397260273973
"NORT-YNNRG4Z",2022.1397260273973
"NORT-YNNRN45",2022.1397260273973
"NORT-YNNRNX1",2022.1424657534246
"NORT-YNNRY8R",2022.1397260273973
"NORT-YNNRYPA",2022.1424657534246
"NORT-YNNF4C6",2022.1534246575343
"NORT-YNNF4H7",2022.1561643835616
"NORT-YNNF655",2022.1561643835616
"NORT-YNNFHZF",2022.1534246575343
"NORT-YNNG31O",2022.158904109589
"NORT-YNNG34Y",2022.158904109589
"NORT-YNNG3AR",2022.1616438356164
"NORT-YNNG87C",2022.1561643835616
"NORT-YNNGBFD",2022.1561643835616
"NORT-YNNGENN",2022.1561643835616
"NORT-YNNGF1R",2022.1561643835616
"NORT-YNNGHOT",2022.1616438356164
"NORT-YNNGIEJ",2022.1561643835616
"NORT-YNNGJOR",2022.1561643835616
"NORT-YNNGR5U",2022.158904109589
"NORT-YNNGTSO",2022.158904109589
"NORT-YNNGXEX",2022.158904109589
"NORT-YBO3PM",2022.0054794520547
"NORT-YBO9D3",2022.0027397260274
"NORT-YBOCQS",2022.0027397260274
"NORT-YBOFSC",2021.9945205479453
"NORT-YBOI1R",2021.9945205479453
"NORT-YBOII6",2021.9945205479453
"NORT-YBOJKB",2021.9917808219177
"NORT-YBOP4H",2022.0027397260274
"NORT-YBTCCA",2022.0027397260274
"NORT-YBTCOX",2022.0054794520547
"NORT-YBTF64",2022.0054794520547
"NORT-YBTMPZ",2022.0027397260274
"NORT-YBTQ8Y",2022.0027397260274
"NORT-YBTQBC",2022.0054794520547
"NORT-YBTRZJ",2022.0027397260274
"NORT-YBTYCR",2022.0054794520547
"NORT-YBX4BF",2021.9972602739726
"NORT-YBX4Y8",2021.9972602739726
"NORT-YBXZ3Z",2021.9945205479453
"NORT-YBS6JN",2022.0328767123287
"NORT-YBSHKN",2022.027397260274
"NORT-YBZD34",2022.0328767123287
"NORT-YBZRBK",2022.0301369863014
"NORW-313A9D2",2022.021917808219
"NORT-YNN87IR",2022.1671232876713
"NORT-YNN8HJ6",2022.1698630136987
"NORT-YNN8MHE",2022.1671232876713
"NORT-YNN8NJA",2022.164383561644
"NORT-YNN8O69",2022.1671232876713
"NORT-YNN8UBZ",2022.1698630136987
"NORT-YNN8WUT",2022.1698630136987
"NORT-YNN8YHU",2022.164383561644
"NORT-YNN8Z3N",2022.164383561644
"NORT-YNNEDAS",2022.1698630136987
"NORT-YNNENO8",2022.1698630136987
"NORT-YNNER8A",2022.1671232876713
"NORT-YNNEXDI",2022.172602739726
"NORT-YNNEXQ9",2022.1698630136987
"NORT-YNNEY6P",2022.164383561644
"NORT-YNNEYBE",2022.1698630136987
"NORT-YNNEYC1",2022.1671232876713
"NORT-YNNG7K7",2022.1616438356164
"NORT-YNNG7PZ",2022.1616438356164
"NORT-YNNE41M",2022.1780821917807
"NORT-YNNE46U",2022.1780821917807
"NORT-YNNE6OM",2022.172602739726
"NORT-YNNEZ3Y",2022.172602739726
"NORT-YNNEZIE",2022.1780821917807
"NORT-YNNEZK9",2022.1753424657534
"NORT-YNNJ1OI",2022.1808219178083
"NORT-YNNJBOG",2022.1753424657534
"NORT-YNNJCKE",2022.1808219178083
"NORT-YNNJCQY",2022.1780821917807
"NORT-YNNJDPM",2022.1753424657534
"NORT-YNNJGR4",2022.1753424657534
"NORT-YNNJNYG",2022.1753424657534
"NORT-YNNJQDW",2022.1780821917807
"NORT-YNNJRSZ",2022.172602739726
"NORT-YNNJSQS",2022.1780821917807
"NORT-YNNJSRK",2022.1808219178083
"NORT-YNNJTDT",2022.1780821917807
"NORT-YNNJTJF",2022.1780821917807
"NORT-YNNJUAR",2022.1808219178083
"NORT-YNNJX8M",2022.1780821917807
"NORT-YNNJZ54",2022.1780821917807
"NORT-YNNCNU3",2022.1835616438357
"NORT-YNNCQ57",2022.1835616438357
"NORT-YNNJ65U",2022.1835616438357
"NORT-YNNK4WD",2022.186301369863
"NORT-YNNK5IY",2022.186301369863
"NORT-YNNKARG",2022.1835616438357
"NORT-YNNKIF8",2022.1808219178083
"NORT-YNNKIYT",2022.1835616438357
"NORT-YNNKOKN",2022.1808219178083
"NORT-YNNKPKF",2022.1808219178083
"NORT-YNNKWY1",2022.1835616438357
"NORT-YNNKXGM",2022.1808219178083
"NORT-YNNKYPC",2022.1808219178083
"NORT-YNNC37Q",2022.186301369863
"NORT-YNNC5AS",2022.1890410958904
"NORT-YNNC7SA",2022.1890410958904
"NORT-YNNCIHW",2022.186301369863
"NORT-YNNCZE5",2022.1890410958904
"NORT-YNNQ3SA",2022.194520547945
"NORT-YNNQ4GA",2022.194520547945
"NORT-YNNQCDC",2022.1917808219177
"NORT-YNNQCZD",2022.1890410958904
"NORT-YNNQINF",2022.1917808219177
"NORT-YNNQKCH",2022.1890410958904
"NORT-YNNQKH5",2022.186301369863
"NORT-YNNQN3J",2022.1917808219177
"NORT-YNNQPRJ",2022.1890410958904
"NORT-YNNQR4F",2022.1890410958904
"NORT-YNNQRBA",2022.1890410958904
"NORT-YNNQYDA",2022.1917808219177
"NORT-YNNQZTR",2022.194520547945
"NORT-YNNXBRU",2022.194520547945
"NORT-YNNXDFX",2022.1890410958904
"NORT-YNNXGFC",2022.1972602739727
"NORT-YNNXRD1",2022.194520547945
"NORT-YNNX6HF",2022.2
"NORT-YNNX7S1",2022.2
"NORT-YNNXE73",2022.1972602739727
"NORT-YNNXEUP",2022.194520547945
"NORT-YNNXEXS",2022.194520547945
"NORT-YNNXMJ9",2022.194520547945
"NORT-YNNXP5A",2022.194520547945
"NORT-YNNXTG9",2022.1972602739727
"NORT-YNNO4JP",2022.2
"NORT-YNNO9DW",2022.1972602739727
"NORT-YNNOF9I",2022.194520547945
"NORT-YNNOG46",2022.1972602739727
"NORT-YNNOHAC",2022.2
"NORT-YNNOQTE",2022.1972602739727
"NORT-YNNOT5T",2022.1972602739727
"NORT-YNNTM9P",2022.1972602739727
"NORT-YNNTOY8",2022.2027397260274
"NORT-YNN1D1P",2022.2054794520548
"NORT-YNN1YFM",2022.2082191780821
"NORT-YNNT7IX",2022.2027397260274
"NORT-YNNTHZC",2022.2027397260274
"NORT-YNNTUNY",2022.2027397260274
"NORT-YNNTZO9",2022.2027397260274
"NORT-YNN16WQ",2022.2082191780821
"NORT-YNN1IRA",2022.2054794520548
"NORT-YNN1ONB",2022.2027397260274
"NORT-YNN1Q5O",2022.2027397260274
"NORT-YNN1Z4J",2022.2027397260274
"NORT-YNN1ZQN",2022.2027397260274
"NORT-YNNU3KG",2022.213698630137
"NORT-YNNU5FQ",2022.213698630137
"NORT-YNNU9B1",2022.2109589041097
"NORT-YNNUDQW",2022.2109589041097
"NORT-YNNUG1E",2022.2109589041097
"NORT-YNNUIY6",2022.2109589041097
"NORT-YNNUKDD",2022.2082191780821
"NORT-YNNURWG",2022.2082191780821
"NORT-YNNUYUC",2022.2054794520548
"NORT-YNNIBWF",2022.2164383561644
"NORT-YNNW3EE",2022.213698630137
"NORT-YNNW9OT",2022.2164383561644
"NORT-YNNWDJH",2022.213698630137
"NORT-YNNWGH1",2022.213698630137
"NORT-YNNWP5P",2022.213698630137
"NORT-YNNWQA1",2022.213698630137
