"COG-ID","date"
"NORT-YNNG1RW",2022.158904109589
"NORT-YNNG5XI",2022.1616438356164
"NORT-YNNGA4B",2022.158904109589
"NORT-YNNGPGI",2022.158904109589
"NORT-YNNGXN5",2022.1561643835616
"NORT-YNNGZ11",2022.1616438356164
"NORT-YNNGZ3R",2022.1616438356164
"NORT-YNNGZIC",2022.158904109589
"NORT-YBS6RC",2022.0301369863014
"NORW-3137A03",2022.013698630137
"NORW-313E129",2022.0246575342467
"NORT-YNN84JY",2022.1698630136987
"NORT-YNN8AGE",2022.164383561644
"NORT-YNN8CWZ",2022.164383561644
"NORT-YNN8CXN",2022.1671232876713
"NORT-YNN8FKU",2022.1616438356164
"NORT-YNN8N1F",2022.164383561644
"NORT-YNN8P14",2022.164383561644
"NORT-YNN8PAQ",2022.164383561644
"NORT-YNN8W5B",2022.1698630136987
"NORT-YNN8W8K",2022.1671232876713
"NORT-YNNEBWY",2022.1698630136987
"NORT-YNNEJET",2022.172602739726
"NORT-YNNEK15",2022.172602739726
"NORT-YNNEN9J",2022.1671232876713
"NORT-YNNEOMR",2022.172602739726
"NORT-YNNETMD",2022.172602739726
"NORT-YNNE437",2022.1753424657534
"NORT-YNNE9QX",2022.1753424657534
"NORT-YNNESXS",2022.1698630136987
"NORT-YNNJ1MY",2022.1780821917807
"NORT-YNNJ4BC",2022.1808219178083
"NORT-YNNJCX6",2022.1808219178083
"NORT-YNNJDSA",2022.1753424657534
"NORT-YNNJKZX",2022.1808219178083
"NORT-YNNJP7Y",2022.1808219178083
"NORT-YNNJTE8",2022.1780821917807
"NORT-YNNC8RU",2022.186301369863
"NORT-YNNCDWS",2022.1808219178083
"NORT-YNNCJKF",2022.1835616438357
"NORT-YNNCX8F",2022.186301369863
"NORT-YNNJ9OE",2022.1808219178083
"NORT-YNNK3GB",2022.1835616438357
"NORT-YNNK4EH",2022.186301369863
"NORT-YNNK9PP",2022.186301369863
"NORT-YNNKP5N",2022.1835616438357
"NORT-YNNKP76",2022.1835616438357
"NORT-YNNKRPE",2022.1835616438357
"NORT-YNNC79G",2022.1890410958904
"NORT-YNNC9ZW",2022.1917808219177
"NORT-YNNCHR6",2022.186301369863
"NORT-YNNCZJ3",2022.186301369863
"NORT-YNNQ5D7",2022.194520547945
"NORT-YNNQ7N7",2022.194520547945
"NORT-YNNQ7R3",2022.194520547945
"NORT-YNNQ8ZE",2022.1890410958904
"NORT-YNNQ9GU",2022.194520547945
"NORT-YNNQMZR",2022.1917808219177
"NORT-YNNQOPW",2022.1917808219177
"NORT-YNNQR67",2022.1890410958904
"NORT-YNNQTMZ",2022.1917808219177
"NORT-YNNQUTE",2022.194520547945
"NORT-YNNXN67",2022.194520547945
"NORT-YNNXRBS",2022.194520547945
"NORT-YNNX5ET",2022.1972602739727
"NORT-YNNXHJQ",2022.2
"NORT-YNNXIEZ",2022.1972602739727
"NORT-YNNXP44",2022.194520547945
"NORT-YNNXUSH",2022.1972602739727
"NORT-YNNOKTC",2022.2
"NORT-YNNOQ9C",2022.1972602739727
"NORT-YNNTD73",2022.1972602739727
