"COG-ID","date"
"OXON-F62CCD",2021.0767123287671
"OXON-F62850",2021.0712328767124
"OXON-F6289C",2021.0739726027398
"OXON-F62911",2021.0712328767124
"OXON-F6296C",2021.0739726027398
"OXON-F63190",2021.0821917808219
"OXON-F62F2E",2021.0821917808219
"OXON-F62F5B",2021.0821917808219
"OXON-F637F8",2021.0849315068492
"OXON-F633E5",2021.0821917808219
"OXON-F635A3",2021.0849315068492
"OXON-F636EC",2021.0821917808219
"OXON-F63901",2021.0849315068492
"OXON-F64135",2021.0876712328768
"OXON-F6485E",2021.0328767123287
"OXON-F65389",2021.0383561643835
"OXON-F65B81",2021.0630136986301
"OXON-F65E2E",2021.0630136986301
"OXON-F6625E",2021.0794520547945
"OXON-F6632E",2021.0767123287671
"OXON-F6643A",2021.054794520548
"OXON-F66582",2021.0712328767124
"OXON-F6692C",2021.0794520547945
"OXON-F66B44",2021.0684931506848
"OXON-F66BAE",2021.0739726027398
"OXON-F66EE1",2021.0767123287671
"OXON-F6B6B7",2021.0438356164384
"OXON-F6B5E7",2021.0904109589042
"OXON-F6966E",2021.0904109589042
"OXON-F6B374",2021.0465753424658
"OXON-F6B1D4",2021.0986301369862
"OXON-F6B392",2021.0986301369862
"OXON-F68A72",2021.0986301369862
"OXON-F696B9",2021.0986301369862
"OXON-F69F72",2021.0986301369862
"OXON-F6A050",2021.0986301369862
"OXON-F6AE56",2021.0986301369862
"OXON-F674A2",2021.0986301369862
"OXON-F69886",2021.0958904109589
"OXON-F6A06F",2021.0958904109589
"OXON-F6AAE9",2021.0958904109589
"OXON-F6AD86",2021.0958904109589
"OXON-F6BC79",2021.0931506849315
"OXON-F67211",2021.0931506849315
"OXON-F69B32",2021.0904109589042
"OXON-F6A779",2021.0931506849315
"OXON-F6A858",2021.0904109589042
"OXON-F6C07C",2021.0465753424658
"OXON-F6AD3B",2021.0438356164384
"OXON-F68B8E",2021.1013698630136
"OXON-F6AB04",2021.1041095890412
"OXON-F6B05F",2021.1068493150685
"OXON-F68113",2021.0904109589042
"OXON-F6BE64",2021.1068493150685
"OXON-F676AC",2021.109589041096
"OXON-F70EE4",2021.0849315068492
"OXON-F70B65",2021.0849315068492
"OXON-F71171",2021.0931506849315
"OXON-F71B0A",2021.0383561643835
"OXON-F71B55",2021.0383561643835
"OXON-F716AF",2021.0191780821917
"OXON-F7179D",2021.0821917808219
"OXON-F6CA9C",2021.1123287671232
"OXON-F6CF9D",2021.109589041096
"OXON-F6D099",2021.109589041096
"OXON-F6D0E4",2021.1068493150685
"OXON-F6D12D",2021.1068493150685
"OXON-F6D187",2021.109589041096
"OXON-F6D4CA",2021.1041095890412
"OXON-F6D73A",2021.1150684931506
"OXON-F6DEF9",2021.1150684931506
"OXON-F6DBE3",2021.1150684931506
"OXON-F6DDED",2021.1150684931506
"OXON-F6E265",2021.1205479452055
"OXON-F6E2CF",2021.1205479452055
"OXON-F6E432",2021.1205479452055
